system:index,date,ndvi_mean,.geo
883,2016-06-02,0.30560039215287466,"{""type"":""MultiPoint"",""coordinates"":[]}"
884,2016-06-03,0.32448430495944725,"{""type"":""MultiPoint"",""coordinates"":[]}"
885,2016-06-04,0.2863502750288171,"{""type"":""MultiPoint"",""coordinates"":[]}"
886,2016-06-05,0.339116804574239,"{""type"":""MultiPoint"",""coordinates"":[]}"
887,2016-06-06,0.3094458559254083,"{""type"":""MultiPoint"",""coordinates"":[]}"
888,2016-06-07,0.3252331342721977,"{""type"":""MultiPoint"",""coordinates"":[]}"
889,2016-06-08,0.3238100140998234,"{""type"":""MultiPoint"",""coordinates"":[]}"
890,2016-06-09,0.2332669114213715,"{""type"":""MultiPoint"",""coordinates"":[]}"
891,2016-06-10,0.26859634987628034,"{""type"":""MultiPoint"",""coordinates"":[]}"
892,2016-06-11,0.2616312749372052,"{""type"":""MultiPoint"",""coordinates"":[]}"
893,2016-06-12,0.34445430618155926,"{""type"":""MultiPoint"",""coordinates"":[]}"
894,2016-06-13,0.2871408522417524,"{""type"":""MultiPoint"",""coordinates"":[]}"
895,2016-06-14,0.33192449189045115,"{""type"":""MultiPoint"",""coordinates"":[]}"
896,2016-06-15,0.29771777538981176,"{""type"":""MultiPoint"",""coordinates"":[]}"
897,2016-06-16,0.25729812538543684,"{""type"":""MultiPoint"",""coordinates"":[]}"
898,2016-06-17,0.30894489531873376,"{""type"":""MultiPoint"",""coordinates"":[]}"
899,2016-06-18,0.27315681526061675,"{""type"":""MultiPoint"",""coordinates"":[]}"
900,2016-06-19,0.28260441146385656,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,2016-06-20,0.25843382268491366,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,2016-06-21,0.2984754370047993,"{""type"":""MultiPoint"",""coordinates"":[]}"
903,2016-06-22,0.28302952967063943,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,2016-06-23,0.2913079538122885,"{""type"":""MultiPoint"",""coordinates"":[]}"
905,2016-06-24,0.2959587886516136,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,2016-06-25,0.26729052918434837,"{""type"":""MultiPoint"",""coordinates"":[]}"
907,2016-06-26,0.3366474221981608,"{""type"":""MultiPoint"",""coordinates"":[]}"
908,2016-06-27,0.27332219039861544,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,2016-06-28,0.2979727333909808,"{""type"":""MultiPoint"",""coordinates"":[]}"
910,2016-06-29,0.2790719276536655,"{""type"":""MultiPoint"",""coordinates"":[]}"
911,2016-06-30,0.29705047893226205,"{""type"":""MultiPoint"",""coordinates"":[]}"
912,2016-07-01,0.28903035404356336,"{""type"":""MultiPoint"",""coordinates"":[]}"
913,2016-07-02,0.2623485679962936,"{""type"":""MultiPoint"",""coordinates"":[]}"
914,2016-07-03,0.3080863864822686,"{""type"":""MultiPoint"",""coordinates"":[]}"
915,2016-07-04,0.25222665672857925,"{""type"":""MultiPoint"",""coordinates"":[]}"
916,2016-07-05,0.21680995618632942,"{""type"":""MultiPoint"",""coordinates"":[]}"
917,2016-07-06,0.2384892758898309,"{""type"":""MultiPoint"",""coordinates"":[]}"
918,2016-07-07,0.30741872317778707,"{""type"":""MultiPoint"",""coordinates"":[]}"
919,2016-07-08,0.24573883826044793,"{""type"":""MultiPoint"",""coordinates"":[]}"
920,2016-07-09,0.26053723878759855,"{""type"":""MultiPoint"",""coordinates"":[]}"
921,2016-07-10,0.2671424983684353,"{""type"":""MultiPoint"",""coordinates"":[]}"
922,2016-07-11,0.2487621816164816,"{""type"":""MultiPoint"",""coordinates"":[]}"
923,2016-07-12,0.3301622139768522,"{""type"":""MultiPoint"",""coordinates"":[]}"
924,2016-07-13,0.2573379588693329,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,2016-07-14,0.29500750407350673,"{""type"":""MultiPoint"",""coordinates"":[]}"
926,2016-07-15,0.26041315965983575,"{""type"":""MultiPoint"",""coordinates"":[]}"
927,2016-07-16,0.27682884441889927,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,2016-07-17,0.26987695477814005,"{""type"":""MultiPoint"",""coordinates"":[]}"
929,2016-07-18,0.2606288943863517,"{""type"":""MultiPoint"",""coordinates"":[]}"
930,2016-07-19,0.27143052087323516,"{""type"":""MultiPoint"",""coordinates"":[]}"
931,2016-07-20,0.2593027678390524,"{""type"":""MultiPoint"",""coordinates"":[]}"
932,2016-07-21,0.2519315983729094,"{""type"":""MultiPoint"",""coordinates"":[]}"
933,2016-07-22,0.23660088774465124,"{""type"":""MultiPoint"",""coordinates"":[]}"
934,2016-07-23,0.2849294743300729,"{""type"":""MultiPoint"",""coordinates"":[]}"
935,2016-07-24,0.1825387360729685,"{""type"":""MultiPoint"",""coordinates"":[]}"
936,2016-07-25,0.23774163261733255,"{""type"":""MultiPoint"",""coordinates"":[]}"
937,2016-07-26,0.2591076359949758,"{""type"":""MultiPoint"",""coordinates"":[]}"
938,2016-07-27,0.2586718943422329,"{""type"":""MultiPoint"",""coordinates"":[]}"
939,2016-07-28,0.3141468409298681,"{""type"":""MultiPoint"",""coordinates"":[]}"
940,2016-07-29,0.23945521854696786,"{""type"":""MultiPoint"",""coordinates"":[]}"
941,2016-07-30,0.2950175876249271,"{""type"":""MultiPoint"",""coordinates"":[]}"
942,2016-07-31,0.25301887974024345,"{""type"":""MultiPoint"",""coordinates"":[]}"
943,2016-08-01,0.28390341763806165,"{""type"":""MultiPoint"",""coordinates"":[]}"
944,2016-08-02,0.24592990365554104,"{""type"":""MultiPoint"",""coordinates"":[]}"
945,2016-08-03,0.26111430066953883,"{""type"":""MultiPoint"",""coordinates"":[]}"
946,2016-08-04,0.2544345461737799,"{""type"":""MultiPoint"",""coordinates"":[]}"
947,2016-08-05,0.23168924697751497,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,2016-08-06,0.24255774800990795,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,2016-08-07,0.24563108961093644,"{""type"":""MultiPoint"",""coordinates"":[]}"
950,2016-08-08,0.2227497638727955,"{""type"":""MultiPoint"",""coordinates"":[]}"
951,2016-08-09,0.2436689825199467,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,2016-08-10,0.24897528647505135,"{""type"":""MultiPoint"",""coordinates"":[]}"
953,2016-08-11,0.22864037848085217,"{""type"":""MultiPoint"",""coordinates"":[]}"
954,2016-08-12,0.2353014214764665,"{""type"":""MultiPoint"",""coordinates"":[]}"
955,2016-08-13,0.3055890441530507,"{""type"":""MultiPoint"",""coordinates"":[]}"
956,2016-08-14,0.21832838335244448,"{""type"":""MultiPoint"",""coordinates"":[]}"
957,2016-08-15,0.20742217931720397,"{""type"":""MultiPoint"",""coordinates"":[]}"
958,2016-08-16,0.22661150963066973,"{""type"":""MultiPoint"",""coordinates"":[]}"
959,2016-08-17,0.22113374258402407,"{""type"":""MultiPoint"",""coordinates"":[]}"
960,2016-08-18,0.22128454292926733,"{""type"":""MultiPoint"",""coordinates"":[]}"
961,2016-08-19,0.24804538048460506,"{""type"":""MultiPoint"",""coordinates"":[]}"
962,2016-08-20,0.25290123453247254,"{""type"":""MultiPoint"",""coordinates"":[]}"
963,2016-08-21,0.23668683761431716,"{""type"":""MultiPoint"",""coordinates"":[]}"
964,2016-08-22,0.2673674811992832,"{""type"":""MultiPoint"",""coordinates"":[]}"
965,2016-08-23,0.24020103267248455,"{""type"":""MultiPoint"",""coordinates"":[]}"
966,2016-08-24,0.23407934279435594,"{""type"":""MultiPoint"",""coordinates"":[]}"
967,2016-08-25,0.17511076317622784,"{""type"":""MultiPoint"",""coordinates"":[]}"
968,2016-08-26,0.2295055498361492,"{""type"":""MultiPoint"",""coordinates"":[]}"
969,2016-08-27,0.25890386096449575,"{""type"":""MultiPoint"",""coordinates"":[]}"
970,2016-08-28,0.23504822583554444,"{""type"":""MultiPoint"",""coordinates"":[]}"
971,2016-08-29,0.2702365785172858,"{""type"":""MultiPoint"",""coordinates"":[]}"
972,2016-08-30,0.20894818889058597,"{""type"":""MultiPoint"",""coordinates"":[]}"
973,2016-08-31,0.1940041910365737,"{""type"":""MultiPoint"",""coordinates"":[]}"
974,2016-09-01,0.23959964946199638,"{""type"":""MultiPoint"",""coordinates"":[]}"
975,2016-09-02,0.24983449378868808,"{""type"":""MultiPoint"",""coordinates"":[]}"
976,2016-09-03,0.1785178758447741,"{""type"":""MultiPoint"",""coordinates"":[]}"
977,2016-09-04,0.19713913141661288,"{""type"":""MultiPoint"",""coordinates"":[]}"
978,2016-09-05,0.24973339051785862,"{""type"":""MultiPoint"",""coordinates"":[]}"
979,2016-09-06,0.1845108023508355,"{""type"":""MultiPoint"",""coordinates"":[]}"
980,2016-09-07,0.2513876902533361,"{""type"":""MultiPoint"",""coordinates"":[]}"
981,2016-09-08,0.2550066032186336,"{""type"":""MultiPoint"",""coordinates"":[]}"
982,2016-09-09,0.2791606216331828,"{""type"":""MultiPoint"",""coordinates"":[]}"
983,2016-09-10,0.2499721976987619,"{""type"":""MultiPoint"",""coordinates"":[]}"
984,2016-09-11,0.26936448154414233,"{""type"":""MultiPoint"",""coordinates"":[]}"
985,2016-09-12,0.2612213509656579,"{""type"":""MultiPoint"",""coordinates"":[]}"
986,2016-09-13,0.25317280625366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
987,2016-09-14,0.26916517774558796,"{""type"":""MultiPoint"",""coordinates"":[]}"
988,2016-09-15,0.24594819890602093,"{""type"":""MultiPoint"",""coordinates"":[]}"
989,2016-09-16,0.21627295485071246,"{""type"":""MultiPoint"",""coordinates"":[]}"
990,2016-09-17,0.2506663480811446,"{""type"":""MultiPoint"",""coordinates"":[]}"
991,2016-09-18,0.2576264288284905,"{""type"":""MultiPoint"",""coordinates"":[]}"
992,2016-09-19,0.2631480891190648,"{""type"":""MultiPoint"",""coordinates"":[]}"
993,2016-09-20,0.2498370767052036,"{""type"":""MultiPoint"",""coordinates"":[]}"
994,2016-09-21,0.21730772532564596,"{""type"":""MultiPoint"",""coordinates"":[]}"
995,2016-09-22,0.15071010844224897,"{""type"":""MultiPoint"",""coordinates"":[]}"
996,2016-09-23,0.1291492191126177,"{""type"":""MultiPoint"",""coordinates"":[]}"
997,2016-09-24,0.24098106575782088,"{""type"":""MultiPoint"",""coordinates"":[]}"
998,2016-09-25,0.2668483583411244,"{""type"":""MultiPoint"",""coordinates"":[]}"
999,2016-09-26,0.24749416898593013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000,2016-09-27,0.24844414210168494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001,2016-09-28,0.24113404894333962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002,2016-09-29,0.24183001249602434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003,2016-09-30,0.2991325357246915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004,2016-10-01,0.2517068126566138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005,2016-10-02,0.28725146984535144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006,2016-10-03,0.24660525097698754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007,2016-10-04,0.2606135781353563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,2016-10-05,0.26162516456744694,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009,2016-10-06,0.24160531275443864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010,2016-10-07,0.2676641381227167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011,2016-10-08,0.24777169719956071,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012,2016-10-09,0.27362394988591293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,2016-10-10,0.22703297552454546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014,2016-10-11,0.24029522579663798,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015,2016-10-12,0.17906433711660763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016,2016-10-13,0.24625560485309167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017,2016-10-14,0.24812893690923946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018,2016-10-15,0.2453496128417726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019,2016-10-16,0.2998403969147416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020,2016-10-17,0.23744774561045437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021,2016-10-18,0.23843232597087444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022,2016-10-19,0.24071332867770287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023,2016-10-20,0.2671645382398265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,2016-10-21,0.23755251035727637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025,2016-10-22,0.2095586421231422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026,2016-10-23,0.2548329480372931,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027,2016-10-24,0.25261823626121854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028,2016-10-25,0.20778355577838992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029,2016-10-26,0.23135621302805667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030,2016-10-27,0.23216567843565766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031,2016-10-28,0.14511453557916568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032,2016-10-29,0.24517806392519073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033,2016-10-30,0.25663474205745684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034,2016-10-31,0.2134422723571354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035,2016-11-01,0.048242848022780255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036,2016-11-02,0.2194330766493039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037,2016-11-03,0.29087264608295044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038,2016-11-04,0.2179274713231713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039,2016-11-05,0.24747458795992644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040,2016-11-06,0.25168514613403353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041,2016-11-07,0.13205429519582854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042,2016-11-08,0.2609733871009283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043,2016-11-09,0.23993175801971814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044,2016-11-10,0.07023176605405632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045,2016-11-11,0.2452899928679637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046,2016-11-12,0.19852900028249773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1047,2016-11-13,0.09566068926797526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048,2016-11-14,0.24770308416164552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049,2016-11-15,0.24828808116536655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050,2016-11-16,0.07578211088263945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051,2016-11-17,0.1964772451994917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1052,2016-11-18,0.24156853796259595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053,2016-11-19,0.26132284627078384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054,2016-11-20,0.1209235119219409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055,2016-11-21,0.2591791179952119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1056,2016-11-22,0.2500169684283946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1057,2016-11-23,0.14627565067320386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058,2016-11-24,0.2537978188583744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059,2016-11-25,0.2427347147215636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060,2016-11-26,0.2977099771727057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061,2016-11-27,0.2322179773975785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1062,2016-11-28,0.2674388047097414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063,2016-11-29,0.054147535152281975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064,2016-11-30,0.03952984782314457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065,2016-12-01,-0.0039511810760177336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066,2016-12-02,0.021477026859604204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067,2016-12-03,0.13404258207264477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1068,2016-12-04,0.2284740833364625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069,2016-12-05,0.2148056264474674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1070,2016-12-06,0.22365808097457643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1071,2016-12-07,0.23214325382352968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072,2016-12-08,0.06197021152042547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1073,2016-12-09,0.24964314889247025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1074,2016-12-10,0.2567323557312117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1075,2016-12-11,0.13883185508180879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076,2016-12-12,0.07168119189053364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1077,2016-12-13,-0.004359056243177579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1078,2016-12-14,-0.008781111530035246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1079,2016-12-15,0.17171797061696334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1080,2016-12-16,0.003081215459142932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081,2016-12-17,0.11309578615872767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082,2016-12-18,0.010155897375318917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1083,2016-12-19,0.21711401133537858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1084,2016-12-20,0.21173630648121286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085,2016-12-21,0.01583981961670734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086,2016-12-22,0.03423105030295909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087,2016-12-23,0.24785051953041928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1088,2016-12-24,0.1580675959293883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1089,2016-12-25,0.014916274038102384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090,2016-12-26,0.03393687786511775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1091,2016-12-27,0.003442619349563249,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092,2016-12-28,0.19913297831500393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093,2016-12-29,0.21543820521780294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1094,2016-12-30,0.17518355878546082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095,2016-12-31,0.029786752763029594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1096,2017-01-01,0.23016085859451452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097,2017-01-02,0.013661405447722258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098,2017-01-03,0.05108510192773303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099,2017-01-04,0.06890228467806155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100,2017-01-05,0.1660718052614576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101,2017-01-06,0.2487813925761156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102,2017-01-07,0.12656201610152445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1103,2017-01-08,0.09513408644631227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1104,2017-01-09,2.464716002367299E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1105,2017-01-10,0.1470943851684395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106,2017-01-11,0.14623431052484578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107,2017-01-12,0.16163149616282818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108,2017-01-13,0.027990825185469147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1109,2017-01-14,0.035208401319954695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110,2017-01-15,0.10274906058139553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111,2017-01-16,0.18722776850837916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112,2017-01-17,0.2326719426592812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113,2017-01-18,0.23930827282378964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114,2017-01-19,0.23482323162855442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1115,2017-01-20,0.2911441986413518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1116,2017-01-21,0.07910816126111209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117,2017-01-22,0.2425724347195532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1118,2017-01-23,0.24878056677004143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119,2017-01-24,0.20314934644867616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1120,2017-01-25,0.02450930378621637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121,2017-01-26,0.01643698512925061,"{""type"":""MultiPoint"",""coordinates"":[]}"
1122,2017-01-27,0.03242894740829579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123,2017-01-28,0.02597722016928672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124,2017-01-29,0.17360820184115985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1125,2017-01-30,0.1653470988795257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126,2017-01-31,0.08011695686561977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1127,2017-02-01,0.1519942676283303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128,2017-02-02,0.2083382969936958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1129,2017-02-03,0.21423624617334117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1130,2017-02-04,0.09736760137864763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131,2017-02-05,0.2517721570349018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1132,2017-02-06,0.21209895200247114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133,2017-02-07,0.2636946199397905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134,2017-02-08,0.028769083664132243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135,2017-02-09,0.18683699922753239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136,2017-02-10,0.23666105152878775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1137,2017-02-11,0.12406775448595575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1138,2017-02-12,0.11843421147167117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1139,2017-02-13,0.03080648481922166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1140,2017-02-14,0.008810480881694657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1141,2017-02-15,0.11934398007443607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1142,2017-02-16,0.035925237975479675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143,2017-02-17,0.22997305556160788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144,2017-02-18,0.2582239957793731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1145,2017-02-19,0.25134554033245116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146,2017-02-20,0.22546641444134663,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147,2017-02-21,0.29000163416072766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148,2017-02-22,0.2261523290824246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1149,2017-02-23,0.2792768267896931,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150,2017-02-24,0.2354655830679644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1151,2017-02-25,0.27300417033895935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1152,2017-02-26,0.2546408927950845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153,2017-02-27,0.059609617801133226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1154,2017-02-28,0.01920721673066831,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155,2017-03-01,-0.0051772041549211865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1156,2017-03-02,0.11289948882130797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1157,2017-03-03,0.06219168479291436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158,2017-03-04,0.27497673498752956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1159,2017-03-05,0.2789165278330712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1160,2017-03-06,0.2886800085934255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161,2017-03-07,0.27986639691261544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162,2017-03-08,0.24766326842966296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163,2017-03-09,0.29063705155802194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1164,2017-03-10,0.24127377593459662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1165,2017-03-11,0.010081199016311496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1166,2017-03-12,0.26351755973328217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1167,2017-03-13,0.1054294480774135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168,2017-03-14,0.06368272569395872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169,2017-03-15,0.059125618529795546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170,2017-03-16,0.1515109857432071,"{""type"":""MultiPoint"",""coordinates"":[]}"
1171,2017-03-17,0.029007596745353418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172,2017-03-18,0.033751959393147825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1173,2017-03-19,0.2529068900070221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1174,2017-03-20,0.11944729668180026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1175,2017-03-21,0.11156474552238506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1176,2017-03-22,0.01741238804362578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1177,2017-03-23,0.062147647114878087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1178,2017-03-24,0.28504366396559333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179,2017-03-25,0.36141425633218066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1180,2017-03-26,0.3098972032848244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181,2017-03-27,0.1053765901809916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1182,2017-03-28,0.3210115055789294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1183,2017-03-29,0.28543174654999454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1184,2017-03-30,0.008732496869776655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1185,2017-03-31,0.29004899919438654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1186,2017-04-01,0.06557929299134396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1187,2017-04-02,0.1373123525092629,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188,2017-04-03,0.22510985735783992,"{""type"":""MultiPoint"",""coordinates"":[]}"
